genotype,environment,yield_1_0,yield_0_8,yield_0_5,yield_0_3
17831,Dalby_Dry,208.5226069,200.1009302,218.5244361,174.6639965
17831,Dalby_Wet,536.6295727,542.2622256,502.1181298,527.2507397
17831,Emerald_Dry,130.2708773,127.1220836,108.7937704,146.5045078
17831,Emerald_Wet,534.5020331,542.5627215,514.7141992,501.385962
17832,Dalby_Dry,232.0138771,209.2796167,263.0320214,222.1872215
17832,Dalby_Wet,536.1736989,551.3730697,562.8850656,524.6293999
17832,Emerald_Dry,161.1132198,149.7667192,122.6697152,174.0870734
17832,Emerald_Wet,508.0089897,497.3115492,480.2868842,546.2854229
17833,Dalby_Dry,132.2483109,143.5781319,110.6478797,99.86668823
17833,Dalby_Wet,498.5654345,516.511208,497.2085339,479.7151555
17833,Emerald_Dry,103.7471683,116.0647733,82.69367638,59.52206651
17833,Emerald_Wet,521.2363669,526.192751,478.7680052,562.3563197
17834,Dalby_Dry,197.8027656,201.6159084,205.8570808,207.7700808
17834,Dalby_Wet,539.5869445,539.4270987,543.7621334,572.8738471
17834,Emerald_Dry,113.7206446,101.9380193,112.4428568,140.9362693
17834,Emerald_Wet,562.6698255,560.9612218,558.6175922,572.0658096
17835,Dalby_Dry,161.5828522,149.2089659,149.7028919,156.6912058
17835,Dalby_Wet,517.6698616,543.245552,532.4171349,499.2698401
17835,Emerald_Dry,102.9810146,111.8641335,85.55990066,104.7541433
17835,Emerald_Wet,549.3591247,570.6013811,538.3891716,499.9595164
17836,Dalby_Dry,244.5230357,262.1415128,255.1676324,224.0100332
17836,Dalby_Wet,528.0539658,512.293677,541.5841071,507.9671702
17836,Emerald_Dry,177.2303969,195.9779734,183.725881,155.6650741
17836,Emerald_Wet,502.4517419,502.4409645,527.8461054,547.5783116
17837,Dalby_Dry,217.6598585,216.2517189,191.3686258,193.0161842
17837,Dalby_Wet,533.2297922,530.6467161,544.7499262,519.9613018
17837,Emerald_Dry,150.2426689,154.8489798,133.1762312,163.5326639
17837,Emerald_Wet,533.4960928,535.3946902,555.0680568,516.650274
17838,Dalby_Dry,180.990384,179.868556,181.9429566,161.0952054
17838,Dalby_Wet,521.2488671,512.1143899,531.8165052,533.3629446
17838,Emerald_Dry,110.2311599,124.498797,91.00564316,90.46862111
17838,Emerald_Wet,551.5987092,560.8438685,548.9799216,550.1104931
17839,Dalby_Dry,162.116754,171.0882489,153.1321108,178.818542
17839,Dalby_Wet,518.6137448,519.6404325,496.7501837,518.7890963
17839,Emerald_Dry,104.9442418,100.4148816,109.1978861,114.3734059
17839,Emerald_Wet,525.5296256,531.6137296,552.5178188,590.8092456
17840,Dalby_Dry,192.6623865,181.5409562,175.4738224,165.0482649
17840,Dalby_Wet,527.6328462,537.1757914,511.9401891,504.0886196
17840,Emerald_Dry,115.1168563,102.9936521,139.2405615,118.6181188
17840,Emerald_Wet,546.5587545,541.8513949,523.9944387,549.6069061
17841,Dalby_Dry,181.9052424,169.7070982,190.7167426,167.8815657
17841,Dalby_Wet,515.4795998,526.5382018,507.6914597,538.0812336
17841,Emerald_Dry,113.7915066,125.1474442,135.2653206,100.0086316
17841,Emerald_Wet,536.123514,536.240489,531.2466144,535.0084267
17842,Dalby_Dry,162.867614,163.5007216,127.9006247,146.5015812
17842,Dalby_Wet,518.0190532,520.8970419,500.6064565,539.5262977
17842,Emerald_Dry,104.5331158,120.2515517,89.47106441,104.8242666
17842,Emerald_Wet,526.0810115,536.7791375,517.6856581,525.4816416
17843,Dalby_Dry,261.3855281,272.084372,261.0320018,234.1156847
17843,Dalby_Wet,510.668589,492.3068589,504.0438186,552.8339277
17843,Emerald_Dry,199.0392741,190.4532556,218.3249128,202.4633837
17843,Emerald_Wet,463.201747,464.1485531,488.3542585,424.4313665
17844,Dalby_Dry,200.1510633,211.3276651,173.2656348,195.4805655
17844,Dalby_Wet,522.1861034,501.2818893,585.7060041,493.6199263
17844,Emerald_Dry,124.5581506,128.7172732,160.517066,104.5133979
17844,Emerald_Wet,528.285961,543.4854899,536.4214284,572.655436
17845,Dalby_Dry,199.2635915,210.6930336,207.7612963,182.6677572
17845,Dalby_Wet,527.4559862,522.5023091,541.6562579,507.1706585
17845,Emerald_Dry,114.8525264,106.2940492,118.101016,90.13917422
17845,Emerald_Wet,544.7947561,534.7387144,514.7001676,581.7185587
17846,Dalby_Dry,193.6948394,182.8210764,177.4409408,198.9055616
17846,Dalby_Wet,532.1008026,516.3896548,534.6881263,522.8245232
17846,Emerald_Dry,117.7868169,121.4950833,121.1812251,86.16740435
17846,Emerald_Wet,546.9794929,544.6260252,552.4941797,584.5341114
17847,Dalby_Dry,245.3497403,249.4540832,259.8784474,251.3713525
17847,Dalby_Wet,535.7553577,525.4618019,559.5273278,517.3827694
17847,Emerald_Dry,176.8205784,171.1748373,166.7569077,206.9526207
17847,Emerald_Wet,510.8865245,528.2359578,501.6069658,471.1757535
17848,Dalby_Dry,161.7344735,138.7005918,143.8870562,188.5688365
17848,Dalby_Wet,518.589338,521.1173965,529.0362462,543.6035256
17848,Emerald_Dry,99.77204362,101.2864989,98.92843319,150.5762848
17848,Emerald_Wet,549.5888979,554.6664975,552.4558579,485.6729468
17849,Dalby_Dry,129.384793,130.5307383,139.1415213,117.2223834
17849,Dalby_Wet,497.8707138,483.600303,494.042761,544.0773427
17849,Emerald_Dry,104.9636539,105.356953,83.12584374,129.1662744
17849,Emerald_Wet,525.9551229,522.8528755,502.6441906,536.2460169
17850,Dalby_Dry,205.7365447,199.0070973,207.2154867,191.9151489
17850,Dalby_Wet,543.8136888,550.1184819,534.7827606,569.167731
17850,Emerald_Dry,132.3314361,137.0979588,140.0832974,116.7482039
17850,Emerald_Wet,549.368836,557.7172671,531.4905021,541.4418791
17851,Dalby_Dry,133.1764317,142.431176,155.6001154,113.0894766
17851,Dalby_Wet,480.9729411,472.0472173,503.115539,507.6190014
17851,Emerald_Dry,102.7444716,121.2106015,115.6844605,95.7717066
17851,Emerald_Wet,503.7530991,506.7598711,486.345025,413.0438726
17852,Dalby_Dry,165.0703306,155.3230326,124.2552981,143.6773926
17852,Dalby_Wet,526.5756397,520.4666788,522.8744826,505.2831729
17852,Emerald_Dry,101.426868,106.6341207,64.55119577,134.7517887
17852,Emerald_Wet,543.7985302,545.9826885,553.0613316,547.2245984
17853,Dalby_Dry,161.3583684,144.3085925,167.3242319,102.8044551
17853,Dalby_Wet,520.3055981,516.8022255,534.2102836,484.8598009
17853,Emerald_Dry,99.59169875,95.74360934,68.20762584,107.0996829
17853,Emerald_Wet,549.657202,546.198563,563.4179974,563.9121392
17854,Dalby_Dry,212.6484844,213.9833068,204.2134943,226.2485615
17854,Dalby_Wet,543.1762211,531.7950777,552.0679943,493.6545783
17854,Emerald_Dry,136.11402,141.6539082,106.3020421,76.27416536
17854,Emerald_Wet,560.2950079,551.2731659,595.3748589,586.3848992
17855,Dalby_Dry,213.2140482,216.7886232,200.0451584,250.5446694
17855,Dalby_Wet,536.9212392,541.2957832,535.9815439,502.0933949
17855,Emerald_Dry,136.220844,136.320021,128.6050304,167.2645541
17855,Emerald_Wet,554.7740445,565.6402542,545.6766948,594.5378721
17856,Dalby_Dry,132.5314187,137.2218576,157.0296886,167.3943051
17856,Dalby_Wet,499.45857,508.425773,475.8979571,526.4079417
17856,Emerald_Dry,105.8392235,124.7567822,126.1592044,62.52072453
17856,Emerald_Wet,524.1793842,526.9112098,563.686854,519.9885208
17857,Dalby_Dry,173.7077199,176.5827822,141.822961,173.3058038
17857,Dalby_Wet,515.0209664,502.9169577,563.222751,546.3913968
17857,Emerald_Dry,108.5195156,110.2124321,130.8077552,58.71081678
17857,Emerald_Wet,521.0383242,512.9323308,514.5521017,493.6171362
17858,Dalby_Dry,180.875308,191.3316526,188.8214743,232.0318246
17858,Dalby_Wet,532.5970256,529.4007087,535.4641052,514.5507983
17858,Emerald_Dry,107.8102348,115.1103069,98.13915047,115.9557677
17858,Emerald_Wet,556.8819378,536.5931725,574.5103438,555.6046885
17859,Dalby_Dry,166.6593832,162.6861488,163.4923475,141.9534984
17859,Dalby_Wet,529.900104,520.6903891,483.407195,569.9614525
17859,Emerald_Dry,105.3252629,103.3075445,119.693992,96.08984949
17859,Emerald_Wet,544.2223979,551.2855974,554.8530743,551.0514938
17860,Dalby_Dry,193.59467,175.2218302,171.1640503,228.9182021
17860,Dalby_Wet,523.583068,531.1600958,525.2950129,502.1950739
17860,Emerald_Dry,115.9652178,127.0559344,115.5583809,120.1589072
17860,Emerald_Wet,549.6698598,566.6021451,551.2325294,551.2645472
17861,Dalby_Dry,184.8323521,177.8440509,160.5844144,169.0223618
17861,Dalby_Wet,533.2093298,525.9112605,536.8291223,496.2882757
17861,Emerald_Dry,108.1969883,119.1699313,89.55351469,11.87075798
17861,Emerald_Wet,557.6546941,558.2831398,537.494424,549.8011482
17862,Dalby_Dry,231.7024221,227.2242194,223.2624282,270.9859321
17862,Dalby_Wet,535.5041608,543.6795416,537.9929145,562.8016948
17862,Emerald_Dry,160.5602509,168.3664289,171.3596811,142.0119959
17862,Emerald_Wet,516.0519888,526.1541421,544.6901203,533.0847358
17863,Dalby_Dry,213.4696973,208.7880229,236.0971413,159.9471813
17863,Dalby_Wet,545.6107685,539.5441319,534.2057272,583.1065595
17863,Emerald_Dry,140.8168127,131.8456764,139.7578302,183.176538
17863,Emerald_Wet,552.6648198,550.3915619,552.1724372,560.2644803
17864,Dalby_Dry,182.3071929,181.7424098,180.7416173,180.5873131
17864,Dalby_Wet,524.6492631,539.4847389,515.9796579,520.7165735
17864,Emerald_Dry,118.919234,101.4907573,116.9253383,137.282098
17864,Emerald_Wet,527.2796532,510.3854226,518.3222705,472.5856168
17865,Dalby_Dry,223.8826976,228.8765315,220.7910801,269.2720697
17865,Dalby_Wet,540.909576,553.5091496,527.0372413,561.1835506
17865,Emerald_Dry,141.4960387,145.0385536,128.2539286,108.0606661
17865,Emerald_Wet,547.1160906,536.4243801,516.6582221,577.9742309
17866,Dalby_Dry,243.4200509,246.4430332,259.4445432,256.0862881
17866,Dalby_Wet,537.6694963,527.9704917,515.2372162,548.0674331
17866,Emerald_Dry,166.1971177,173.1513736,161.3382653,134.2805309
17866,Emerald_Wet,522.3895656,523.5763315,541.2244689,480.8192616
17867,Dalby_Dry,242.0099551,239.8425515,281.9048246,226.9866469
17867,Dalby_Wet,533.22328,532.3781459,549.5960272,541.2893432
17867,Emerald_Dry,166.2413597,163.434646,160.7492358,152.4236202
17867,Emerald_Wet,516.7547738,517.2821229,531.1275658,529.684764
17868,Dalby_Dry,155.4624843,140.0532275,200.349842,184.8450969
17868,Dalby_Wet,498.4847678,503.9530341,486.059461,518.4184736
17868,Emerald_Dry,103.1545462,97.14662029,88.44952986,101.9401374
17868,Emerald_Wet,527.7380904,536.3535834,494.3706228,534.6804002
17869,Dalby_Dry,154.8263149,143.2192293,154.7888697,158.7629105
17869,Dalby_Wet,523.3349484,526.8348534,527.2613597,518.0947493
17869,Emerald_Dry,97.86275522,96.61362802,148.4069724,75.58973854
17869,Emerald_Wet,528.1129038,540.9128403,553.6042064,529.1798143
17870,Dalby_Dry,205.4466558,184.9823653,193.3077866,197.0282267
17870,Dalby_Wet,533.276471,525.4422695,507.8028318,491.8336376
17870,Emerald_Dry,121.4750594,114.1600159,136.4031584,158.9721101
17870,Emerald_Wet,563.4154763,569.0050044,531.6889026,608.6747168
17871,Dalby_Dry,185.1565473,184.3236519,188.2900221,207.9282818
17871,Dalby_Wet,534.9962201,540.3950376,550.6428325,514.4248926
17871,Emerald_Dry,111.324166,96.09407912,106.3424326,116.3987806
17871,Emerald_Wet,548.1390324,527.7973508,564.6539464,551.9849415
17872,Dalby_Dry,199.8259549,189.0420105,181.5123591,169.7821718
17872,Dalby_Wet,523.5141008,508.4745704,562.4737942,500.6115308
17872,Emerald_Dry,123.582712,110.2954699,124.9510639,173.9635371
17872,Emerald_Wet,539.8819536,539.2108054,564.1769484,563.0433774
17873,Dalby_Dry,212.8443662,215.979279,180.6298679,211.1287121
17873,Dalby_Wet,543.3341228,564.6760125,560.7814436,498.8297728
17873,Emerald_Dry,129.8815659,126.6584702,140.4721959,132.4880204
17873,Emerald_Wet,555.0483665,546.51543,537.4063514,551.8234244
17874,Dalby_Dry,227.1572734,231.5858112,211.7806795,230.9864684
17874,Dalby_Wet,526.9698476,543.8637824,552.9341364,521.1254827
17874,Emerald_Dry,158.6610993,164.3228947,197.0726827,151.3095315
17874,Emerald_Wet,512.6740879,496.8189705,506.0119533,527.469412
17875,Dalby_Dry,208.6740659,197.9224512,208.6422772,164.5514349
17875,Dalby_Wet,535.738725,537.9037765,534.6213398,465.1516561
17875,Emerald_Dry,137.0847621,111.9879921,142.8713973,177.8052255
17875,Emerald_Wet,520.0987406,526.581496,515.9515279,537.5070681
17876,Dalby_Dry,170.6002488,143.9484919,164.2091665,154.115222
17876,Dalby_Wet,524.5222713,520.4377898,509.6822306,590.8964123
17876,Emerald_Dry,102.6029888,101.9117704,117.3875353,123.4868155
17876,Emerald_Wet,538.1388511,557.4446561,507.0038823,550.8723748
17877,Dalby_Dry,143.4497717,150.2967647,158.287979,129.8244053
17877,Dalby_Wet,508.6695329,525.9033332,512.2493373,553.4567298
17877,Emerald_Dry,104.0208337,101.6647511,98.94487387,60.79991636
17877,Emerald_Wet,522.613013,530.7547952,491.5367169,526.7149004
17878,Dalby_Dry,143.6850096,124.3203434,180.4570228,139.2582563
17878,Dalby_Wet,505.3225663,511.9246752,548.8083215,503.8229778
17878,Emerald_Dry,101.252037,103.6636553,91.78739918,93.37778341
17878,Emerald_Wet,536.5432111,544.3796996,484.8240809,532.0170734
17879,Dalby_Dry,181.1259195,188.8240587,196.4844749,164.5007541
17879,Dalby_Wet,535.7409223,530.3679199,545.5919243,531.3486866
17879,Emerald_Dry,111.3596268,126.077261,92.01842838,120.6280076
17879,Emerald_Wet,548.5250253,561.8069359,565.6420325,523.8695403
17880,Dalby_Dry,234.5396938,245.7522904,286.8048615,213.8565385
17880,Dalby_Wet,534.7138185,543.0544227,539.9259607,485.2896814
17880,Emerald_Dry,161.3952909,172.6546751,142.9002836,181.614755
17880,Emerald_Wet,507.9781529,519.2940771,538.790057,513.0033147
17881,Dalby_Dry,245.5284019,249.7131974,233.5517744,256.0748222
17881,Dalby_Wet,534.8899115,527.1829362,538.577579,539.664086
17881,Emerald_Dry,177.2650912,157.4418561,161.1472943,149.4452689
17881,Emerald_Wet,509.2156466,500.3711031,493.0214988,423.3971981
17882,Dalby_Dry,200.1713857,195.9991755,202.9668674,136.5508406
17882,Dalby_Wet,534.7225317,547.1286761,535.9904433,552.1683964
17882,Emerald_Dry,123.857977,126.6733428,144.1797971,96.30465337
17882,Emerald_Wet,558.5186428,555.5913562,561.8284878,479.5188072
17883,Dalby_Dry,161.2939481,152.7584245,170.6221408,161.1065613
17883,Dalby_Wet,518.7011944,536.9413577,538.1593042,551.4409974
17883,Emerald_Dry,99.76251784,104.7858603,101.6644812,55.39017199
17883,Emerald_Wet,548.7269687,549.3408413,531.1213853,511.4253796
17884,Dalby_Dry,199.6115442,199.3607212,208.9956037,190.0105857
17884,Dalby_Wet,533.3302363,542.8258734,528.0565271,508.3265999
17884,Emerald_Dry,127.5647254,130.6861639,125.6032789,98.07493541
17884,Emerald_Wet,553.1770467,550.3591412,560.1457256,592.4028604
17885,Dalby_Dry,181.1944402,206.9189458,192.339453,209.6186773
17885,Dalby_Wet,518.98545,520.2184559,535.1845162,504.1375065
17885,Emerald_Dry,111.1646339,119.5719454,103.9520707,57.56301302
17885,Emerald_Wet,537.6519672,539.4144879,501.8348361,488.2911419
17886,Dalby_Dry,230.9643943,231.6932731,243.3752691,224.5788346
17886,Dalby_Wet,544.3149746,537.521002,574.8732731,566.1443188
17886,Emerald_Dry,159.7674421,173.3133112,164.6373645,181.9538482
17886,Emerald_Wet,542.949942,557.1021476,536.7517171,529.5032593
17887,Dalby_Dry,244.3752255,246.1274632,227.936859,198.8739253
17887,Dalby_Wet,536.3736088,537.2796631,522.4505979,453.0046297
17887,Emerald_Dry,175.2604559,173.2723153,196.1154464,148.2747532
17887,Emerald_Wet,519.3117682,526.806951,522.7862378,505.028791
17888,Dalby_Dry,206.0124691,195.4287549,164.9452692,263.0231363
17888,Dalby_Wet,542.3281161,535.5472299,546.4675043,463.763794
17888,Emerald_Dry,129.892864,141.7718699,159.0647481,103.4402579
17888,Emerald_Wet,559.7888966,552.7618601,549.3683601,554.7864117
17889,Dalby_Dry,199.6674611,187.4093916,181.7472377,213.8549445
17889,Dalby_Wet,530.8046924,531.0312003,532.5367856,552.9129678
17889,Emerald_Dry,120.8334466,137.7085775,128.4579468,70.13026342
17889,Emerald_Wet,544.970601,536.430326,523.6736795,552.0582922
17890,Dalby_Dry,197.7376115,184.2160346,191.4175511,168.4246382
17890,Dalby_Wet,540.7077786,538.5651596,545.3022389,515.0420672
17890,Emerald_Dry,116.8181803,132.7881997,137.2968872,122.2796695
17890,Emerald_Wet,567.8620608,576.6445918,582.577098,548.2918426
17891,Dalby_Dry,199.1110977,204.596309,223.1845155,145.2078888
17891,Dalby_Wet,538.0591996,548.1084159,560.5821121,568.0272347
17891,Emerald_Dry,117.5925813,99.44319619,117.6340118,104.0665083
17891,Emerald_Wet,562.2749837,570.7320538,563.3367088,608.5761733
17892,Dalby_Dry,231.8417495,239.8185768,201.3138819,224.8553222
17892,Dalby_Wet,537.5948477,554.6719117,561.2622455,562.3570511
17892,Emerald_Dry,155.2651162,183.3699019,130.2985458,177.2318537
17892,Emerald_Wet,526.5598848,535.9301122,538.8980877,504.9041719
17893,Dalby_Dry,213.0319847,222.0301721,214.7394672,240.5940588
17893,Dalby_Wet,543.8754051,547.3427922,548.9261271,558.4619222
17893,Emerald_Dry,134.2071735,124.3859528,77.72382668,95.32720524
17893,Emerald_Wet,560.0998918,562.8895961,555.8675265,525.1671978
17894,Dalby_Dry,212.7202858,209.0952517,224.6299839,216.8563933
17894,Dalby_Wet,535.1954358,526.6956359,535.6009884,483.388367
17894,Emerald_Dry,135.2347446,119.1782711,166.3520025,192.9613138
17894,Emerald_Wet,562.3903484,563.2843248,546.335686,569.6814413
17895,Dalby_Dry,266.82522,275.3167291,277.9512243,241.4460138
17895,Dalby_Wet,523.5901845,510.9011037,525.671648,477.8349263
17895,Emerald_Dry,208.3386733,207.5504101,202.1863601,238.1412875
17895,Emerald_Wet,504.5317687,498.5572191,506.1091476,437.4736121
17896,Dalby_Dry,199.1580538,179.3154801,209.8646022,232.9601941
17896,Dalby_Wet,536.7664604,555.2920393,559.3140607,519.3081411
17896,Emerald_Dry,121.1947725,118.8766546,98.37987231,143.1503269
17896,Emerald_Wet,564.9989889,577.0799087,553.4208541,614.3712855
17897,Dalby_Dry,214.840204,232.4088085,227.3021446,236.6371154
17897,Dalby_Wet,537.9884224,518.4274485,536.6274996,523.2765681
17897,Emerald_Dry,145.5348608,135.5631762,145.6848111,111.6342343
17897,Emerald_Wet,531.9393742,535.2739751,555.8414176,498.4281422
17898,Dalby_Dry,221.5711038,207.7542875,221.9129146,214.3612055
17898,Dalby_Wet,544.227827,558.6696652,531.064089,568.2091968
17898,Emerald_Dry,149.4788267,152.0101992,145.5140637,153.6602023
17898,Emerald_Wet,545.3826516,551.1833595,536.9820177,588.329386
17899,Dalby_Dry,219.5985547,224.0424117,267.675742,209.6909611
17899,Dalby_Wet,549.0193405,561.1281235,572.272686,574.9732169
17899,Emerald_Dry,144.8655357,149.5254148,137.7019496,160.037306
17899,Emerald_Wet,566.1643841,565.1162232,576.8457872,562.8949482
17900,Dalby_Dry,215.2460091,219.2089934,247.2169041,227.3463819
17900,Dalby_Wet,528.68363,514.9570128,535.7229889,491.2447449
17900,Emerald_Dry,133.7353898,118.3824274,155.226329,92.18483028
17900,Emerald_Wet,549.5677748,525.7970654,535.2145481,496.6455202
17901,Dalby_Dry,186.2490092,172.8657632,169.1854846,197.6875542
17901,Dalby_Wet,529.8281586,539.6065139,545.0229897,486.947537
17901,Emerald_Dry,116.3739859,116.6215293,125.9095668,154.0845083
17901,Emerald_Wet,541.9277576,561.3150026,533.0937775,582.5668318
17902,Dalby_Dry,154.828396,145.7814169,146.8186138,171.3829678
17902,Dalby_Wet,503.4565806,493.2729744,509.8048635,508.8529266
17902,Emerald_Dry,99.22040837,93.13266379,127.9942785,93.44490573
17902,Emerald_Wet,531.5163013,524.0793741,545.4069486,516.4633898
17903,Dalby_Dry,206.1151325,184.8675121,209.190649,202.6533136
17903,Dalby_Wet,542.9999929,539.9831919,545.7083082,516.2606683
17903,Emerald_Dry,130.7783675,143.2096948,130.6830654,196.2200022
17903,Emerald_Wet,563.5622688,582.8400666,571.67335,562.6516265
17904,Dalby_Dry,266.548443,281.2337098,242.8714671,250.2115651
17904,Dalby_Wet,517.0857337,514.1889868,500.6001572,509.8366052
17904,Emerald_Dry,206.3732291,201.3333571,198.7257259,231.7692773
17904,Emerald_Wet,486.2231479,473.8608392,511.4613984,539.8709831
17905,Dalby_Dry,208.1130044,213.4370638,225.4532484,212.9147095
17905,Dalby_Wet,533.9947843,522.4920955,535.0480823,502.6054031
17905,Emerald_Dry,128.998079,132.0233455,138.3802074,146.3626387
17905,Emerald_Wet,545.4577942,559.625345,546.0562079,506.4109601
17906,Dalby_Dry,179.5500296,194.8453641,170.2568128,146.5886809
17906,Dalby_Wet,521.0198457,514.3413204,541.1732321,483.7649507
17906,Emerald_Dry,105.0674949,110.673337,108.3162031,190.2751035
17906,Emerald_Wet,548.3169002,527.9538949,528.9189138,572.508376
17907,Dalby_Dry,155.0002751,157.8887226,174.3304861,128.302449
